#Prov. Des.     q       Q      H     Epoch      M    Peri. Node   Incl.  e      a    
2006 AO98   36.752  49.736   8.4   20060105  360.0    2.8 125.9  22.5 0.150  43.244 
2006 AN98   42.820  45.447   8.2   20060105  360.0   26.1 102.2   2.5 0.030  44.133 
2006 AM98   39.432  48.110   7.7   20060105  360.0  179.4 308.4  19.0 0.099  43.771 
2006 AL98   38.046  48.564   9.0   20060105  360.0    2.2 125.6  13.7 0.121  43.305 
2006 AK98   42.029  46.375   8.4   20060105  360.0    1.7 126.0  17.7 0.049  44.202 
2005 XN113  42.502  44.299   5.9   20051216    0.0   73.6 335.4   3.4 0.021  43.401 
2005 VA123  33.444  45.593   6.8   20051126    0.1   24.7  39.0   1.5 0.154  39.519 
2005 VZ122  34.348  44.581   7.5   20051126    0.1  200.2 222.4  12.3 0.130  39.465 
2005 TO74   27.482  32.925   8.4   20051106  268.6  299.8 169.4   5.2 0.090  30.203 
2005 PU21   41.900  46.656   6.2   20050907  181.6  332.5 188.7   7.0 0.054  44.278 
2005 PS21   44.916  44.916   6.5   20050907    0.1  147.6 188.9   2.6 0.0    44.916 
2005 PR21   40.729  46.998   5.9   20050927    0.2  356.4 339.1   1.3 0.071  43.863 
2005 PP21   41.463  49.542   6.5   20050729  360.0  211.8 132.7   1.6 0.089  45.502 
2005 PO21   43.291  43.291   6.9   20050729    0.0  287.8  55.8   2.6 0.0    43.291 
2005 PN21   45.739  45.739   6.3   20050729    0.0  311.7  31.7   2.7 0.0    45.739 
2005 PM21   37.781  49.575   6.6   20050729  360.0  349.7 350.8  28.5 0.135  43.678 
2005 PL21   42.993  46.603   6.2   20050729  360.0  271.8  45.6   4.7 0.040  44.798 
2005 PK21   40.518  48.139   7.0   20050729  360.0   11.8 289.3   4.1 0.086  44.329 
2005 JR179  45.488  45.488   5.9   20050510    0.0   41.3  69.7   3.9 0.0    45.488 
2005 JQ179  43.784  43.784   6.4   20050510    0.0   29.3  80.8   2.6 0.0    43.784 
2005 JP179  42.139  44.699   5.8   20050619    0.1   72.8 137.3   2.1 0.029  43.419 
2005 JO179  41.518  45.747   6.7   20050510  360.0   68.2 137.5   2.2 0.048  43.633 
2005 JH177  40.934  47.070   6.8   20050510  360.0   91.7 116.2   3.3 0.070  44.002 
2005 JA175  38.617  46.839   5.7   20050619  200.8  157.7 225.1  14.2 0.096  42.728 
2005 JZ174  35.142  54.864   6.3   20050619  297.0  238.8  59.4   6.5 0.219  45.003 
2005 GW210  28.947  50.409   7.5   20050510   53.6   88.8  37.7  24.7 0.270  39.678 
2005 GV210  27.193  62.836   6.7   20050510   54.4  272.7 174.8  12.1 0.396  45.015 
2005 GZ206  39.748  49.747   7.2   20050331  360.0  159.0  41.1  26.8 0.112  44.747 
2005 GY206  34.785  44.641   7.7   20050331  360.0   23.9 155.5  19.5 0.124  39.713 
2005 GX206  37.207  42.038   6.9   20050331  360.0   49.8 128.7   9.7 0.061  39.622 
2005 GF187  29.402  50.163   7.5   20050530  334.9  134.6 128.8   3.9 0.261  39.782 
2005 GE187  26.898  52.303   6.7   20050420  322.3   83.6 205.3  18.2 0.321  39.600 
2005 GD187  44.555  44.555   6.9   20050510    0.1  156.8 353.1   0.7 0.0    44.555 
2005 GC187  38.583  50.553   6.9   20050530  351.1  222.0   2.0   2.4 0.134  44.568 
2005 GB187  30.018  49.571   6.7   20050530    7.8  341.6 217.1  14.7 0.246  39.795 
2005 GA187  32.193  45.377   7.5   20050530  279.1  284.8  27.7  18.7 0.170  38.785 
2005 GZ186  38.183  49.477   7.0   20050331  360.0  154.0  36.0   7.5 0.129  43.830 
2005 GY186  38.302  47.850   7.4   20050331  360.0  182.4   5.0  12.5 0.111  43.076 
2005 GX186  43.493  43.493   7.2   20050331    0.0   14.1 158.1   3.6 0.0    43.493 
2005 GW186  36.893  49.533   6.8   20050331  360.0  349.5 157.8   3.0 0.146  43.213 
2005 FY9    38.624  52.794  -0.4   20060306  147.1  296.4  79.6  29.0 0.155  45.709 
2005 EX318  32.490  46.732   7.0   20050219  359.9   83.4  94.2   6.5 0.180  39.611 
2005 EW318  46.604  46.604   6.4   20050420    0.2   25.2 128.8   1.1 0.0    46.604 
2005 ER318  31.360  42.121   7.8   20050311  360.0  174.5 333.6  10.3 0.146  36.740 
2005 EC318  44.222  44.222   6.3   20050420    0.1   43.4 109.6   2.5 0.0    44.222 
2005 EB318  44.522  44.522   6.8   20050510    0.3   37.3 166.7   4.5 0.0    44.522 
2005 EH305  40.121  47.991   6.4   20050311  180.2  177.1 190.3   7.5 0.089  44.056 
2005 EO304  41.719  48.674   6.3   20050420   61.1   27.3  94.0   3.4 0.077  45.197 
2005 EM303  41.067  46.930   7.7   20050420  298.1  153.4 113.3   5.6 0.067  43.999 
2005 EO302  38.396  53.052   6.2   20050510  305.1  269.5   0.4   5.8 0.160  45.724 
2005 EN302  42.692  47.473   6.9   20050510  187.5  317.5  47.9   3.0 0.053  45.083 
2005 EZ300  30.416  48.768   7.2   20060306  310.2  250.8 357.1  10.3 0.232  39.592 
2005 EJ300  43.123  43.123   8.0   20050311    0.0  356.0 166.4  21.7 0.0    43.123 
2005 ED300  40.350  47.495   7.2   20050311  179.5   13.2 329.6   1.8 0.081  43.923 
2005 EK298  34.357  44.746   7.5   20050311   71.8  275.5 149.2  40.2 0.131  39.552 
2005 EF298  37.001  52.981   6.1   20050420   51.7  322.0 118.1   2.9 0.178  44.991 
2005 EX297  45.104  45.104   6.4   20050311    0.0  116.0  30.4   4.7 0.0    45.104 
2005 EO297  43.848  43.848   7.1   20050311    0.0    2.4 144.7  31.8 0.0    43.848 
2005 EZ296  33.569  45.872   6.7   20060306  321.2  210.8  24.4   1.8 0.155  39.720 
2005 EP296  46.832  46.832   7.2   20050420    0.2   17.9 138.7   3.3 0.0    46.832 
2005 EO296  41.159  49.056   6.5   20050219  180.9  349.6 337.1   0.6 0.088  45.107 
2005 EE296  45.847  45.847   6.5   20050311    0.1  154.5 343.4   3.1 0.0    45.847 
2004 XZ186  25.958  53.338  10.0   20041201  307.2  276.5 222.5  11.1 0.345  39.648 
2004 XY186  34.103  44.842   9.8   20041201  360.0  356.1  21.0  21.2 0.136  39.473 
2004 XX186  46.906  46.906   8.6   20041201    0.0  282.6  93.4   1.7 0.0    46.906 
2004 XW186  43.580  47.734   8.7   20041201  360.0  288.5  75.2   0.6 0.045  45.657 
2004 VN78   32.269  46.439   8.0   20041111  360.0   97.2 320.8   3.1 0.180  39.354 
2004 VM78   44.359  44.359   6.9   20041111    0.0  178.4 238.6  32.0 0.0    44.359 
2004 VL78   30.140  48.414   8.2   20041111  360.0  183.1 225.4  19.1 0.233  39.277 
2004 VK78   33.061  45.828   7.6   20041111  360.0  334.7  66.4   1.5 0.162  39.444 
2004 VA76   43.946  43.946   6.8   20041022    0.0  309.7 123.1   1.1 0.0    43.946 
2004 VZ75   41.284  46.063   6.9   20041022  359.9  254.2 166.5   4.4 0.055  43.673 
2004 VY75   41.981  49.083   6.9   20041022  180.0    1.6 226.6  13.0 0.078  45.532 
2004 VX75   38.519  49.175   7.1   20041022  359.9    8.9  38.2  21.1 0.122  43.847 
2004 VW75   30.348  48.298   8.7   20041022  359.9    8.4  35.3  23.3 0.228  39.323 
2004 VV75   28.326  51.015   8.7   20041111    0.0   14.8  21.1   9.9 0.286  39.671 
2004 VU75   41.643  46.978   6.6   20041111    0.0  325.3  54.8   3.2 0.060  44.311 
2004 VT75   29.840  50.142   5.9   20060306   57.9  270.0  26.6  12.9 0.254  39.991 
2004 VS75   42.146  44.800   7.0   20041111    0.0  355.4  23.5   7.4 0.031  43.473 
2004 UW10   29.626  49.280  10.5   20041111    0.1  342.0  35.3   4.6 0.249  39.453 
2004 UU10   45.949  45.949   8.8   20041111    0.1  211.8 158.6   2.3 0.0    45.949 
2004 UT10   34.553  61.146   7.0   20041111  180.0    5.5 184.8  15.4 0.278  47.850 
2004 US10   30.579  48.650   9.3   20060306  347.2   16.4  14.1  10.3 0.228  39.615 
2004 UF10   34.334  44.484   7.8   20041022    0.0   83.5 326.3   5.3 0.129  39.409 
2004 UE10   34.936  43.954   7.7   20041022    0.0    1.4  46.8  18.7 0.114  39.445 
2004 UD10   40.933  44.446   6.6   20060306  145.1  207.4  54.7   3.5 0.041  42.689 
2004 TB358  40.550  47.072   7.1   20041022    0.0   65.0 335.0   1.8 0.074  43.811 
2004 TX357  29.059  49.964   8.1   20041111    0.1   11.3  35.9  15.6 0.265  39.512 
2004 TW357  32.030  47.000   7.8   20041022    0.0    8.5  43.1  32.0 0.189  39.515 
2004 TV357  34.580  60.155   6.5   20060306  335.9  201.0 250.2   9.8 0.270  47.367 
2004 TU357  28.695  50.376   8.3   20041022    0.0   28.2  15.1   7.2 0.274  39.535 
2004 TT357  32.393  46.381   7.7   20041022    0.0  171.5 228.6  10.3 0.178  39.387 
2004 TE282  31.568  47.808   8.2   20041022    0.0    5.6  45.2  18.5 0.205  39.688 
2004 SC60   35.320  43.599   7.3   20040912  360.0  357.4 356.5   1.9 0.105  39.460 
2004 PF112  41.031  48.819   6.7   20040823  180.0   81.0  35.9   2.3 0.087  44.925 
2004 PE112  45.903  45.903   6.7   20040823    0.0  293.4  53.3   3.6 0.0    45.903 
2004 PC112  42.495  46.201   6.7   20040823    0.0  277.3  69.5   2.4 0.042  44.348 
2004 PA112  34.719  42.958   7.1   20060306  323.8  227.6 159.6  33.0 0.106  38.838 
2004 PZ111  38.209  49.033   7.1   20040823    0.0  262.2  55.0   5.1 0.124  43.621 
2004 PY111  40.614  48.056   6.6   20040823    0.0  192.0 124.8  10.3 0.084  44.335 
2004 PB108  40.343  49.456   6.3   20060306  292.9  274.1 147.4  20.2 0.101  44.900 
2004 PA108  42.025  45.150   6.2   20040823    0.0  205.9 136.3   1.1 0.036  43.588 
2004 PZ107  36.463  55.998   7.4   20060306  330.3   50.0 297.3  10.9 0.211  46.231 
2004 PY107  39.921  48.541   6.1   20060306   40.4  170.3  81.4   1.6 0.097  44.231 
2004 PX107  36.447  53.891   6.9   20060306  306.7  307.4  65.2   3.0 0.193  45.169 
2004 PW107  37.916  49.319   6.3   20060306  332.8  186.1 198.1   2.8 0.131  43.618 
2004 PV107  39.019  50.462   5.9   20040803  181.3  184.1 342.2  32.0 0.128  44.740 
2004 PU107  43.513  46.482   6.7   20040823  181.3  111.7  23.3   5.0 0.033  44.997 
2004 PT107  38.249  42.826   5.6   20060306  341.7   16.8 320.9  26.1 0.056  40.538 
2004 PS107  36.555  59.041   7.6   20060306   17.6  155.7 140.1  24.5 0.235  47.798 
2004 PR107  38.981  52.519   4.6   20040803  180.0  355.6  38.1  19.4 0.148  45.750 
2004 OL14   33.903  63.849   8.1   20060306  357.4  183.3 123.4  21.2 0.306  48.876 
2004 OK14   33.119  54.602   7.6   20060306  325.3  207.3 149.0   3.5 0.245  43.860 
2004 OL12   43.632  43.632   6.1   20040803    0.1  249.9  39.2   2.8 0.0    43.632 
2004 FU148  30.552  49.199   6.6   20060306  316.9   80.8 197.9  16.6 0.234  39.876 
2004 EJ96   30.124  49.607   8.1   20060306  322.6  231.3  18.7   9.3 0.244  39.865 
2004 EH96   28.425  51.120   7.9   20040515    7.1  301.9 226.2   3.1 0.285  39.773 
2004 EV95   40.684  49.307   7.5   20040405    0.1   12.3 190.8  11.0 0.096  44.996 
2004 EU95   42.264  46.644   6.8   20060306  356.5  143.7  65.7   2.8 0.049  44.454 
2004 ET95   42.104  45.467   7.3   20040316    0.0  107.9  84.3   1.7 0.038  43.785 
2004 ES95   41.144  48.878   6.9   20060306  355.1  163.0  37.4   3.5 0.086  45.011 
2004 ER95   37.403  51.556   6.3   20040405  180.5  237.8 129.5   2.7 0.159  44.480 
2004 EQ95   41.947  47.367   7.4   20040316    0.0   38.8 122.5   5.5 0.061  44.657 
2004 EP95   43.409  43.409   6.9   20040405    0.1   31.7 172.0  10.2 0.0    43.409 
2004 EO95   41.973  45.519   6.1   20040225  359.9  136.3  44.2   3.2 0.041  43.746 
2004 DG77   38.424  49.486   7.3   20060306  259.3  294.6 352.8  47.6 0.126  43.955 
2004 DF77   43.386  43.386   7.7   20040225    0.0  174.5 354.5  43.8 0.0    43.386 
2004 DM71   42.186  44.471   7.2   20060306  120.0  305.4 105.6   2.3 0.026  43.329 
2004 DL71   44.244  44.244   7.1   20040225    0.0   78.0  92.7   2.2 0.0    44.244 
2004 DK71   40.364  48.274   7.3   20040225  360.0   53.2 116.9   5.9 0.089  44.319 
2004 DN64   42.139  45.495   7.6   20040225  360.0  115.2  67.5   2.0 0.038  43.817 
2004 DM64   41.595  47.174   6.5   20040425    0.2  150.2  30.2   3.7 0.063  44.384 
2004 DL64   42.668  48.038   7.0   20040225  360.0  220.6 309.1   1.0 0.059  45.353 
2004 DK64   39.261  48.040   7.4   20040225  360.0    7.5 162.3  18.6 0.101  43.650 
2004 DJ64   39.264  50.400   7.2   20060306  306.4  133.0 103.2   2.4 0.124  44.832 
2004 DH64   41.739  51.814   5.9   20060306  235.6  139.2 134.7   3.5 0.108  46.777 
2004 DG64   42.054  44.001   7.7   20040225  360.0  135.0  32.6   3.1 0.023  43.027 
2003 WA191  30.071  48.303   9.9   20060306   11.8  226.5 179.3   4.5 0.233  39.187 
2003 WW188  40.865  47.642   7.4   20031117  360.0   90.2 357.2   5.1 0.077  44.253 
2003 WV188  45.920  45.920   7.1   20031117    0.0  340.9  72.7   8.3 0.0    45.920 
2003 WU188  42.550  45.595   5.8   20060306   50.0  317.4  84.1   3.8 0.035  44.072 
2003 WS188  30.000  48.656   9.0   20031117  360.0  103.0 340.7   5.8 0.237  39.328 
2003 WQ188  46.338  46.338   5.9   20031227    0.1   52.4  43.0   5.9 0.0    46.338 
2003 WS184  41.789  46.236   7.4   20031117  360.0  305.9 118.0   2.6 0.051  44.012 
2003 WU172  29.124  49.131   6.4   20060306  336.8  101.1  10.5   4.1 0.256  39.128 
2003 UK293  41.288  46.551   6.7   20031028    0.0  222.7 171.1   3.0 0.060  43.920 
2003 UZ292  37.237  49.064   7.7   20031028    0.0  347.2  61.6  22.2 0.137  43.150 
2003 UX292  38.592  49.534   6.6   20031028    0.0  347.2  46.2  10.5 0.124  44.063 
2003 UV292  30.832  47.577   7.1   20060306   44.8  121.4 235.7  11.0 0.214  39.204 
2003 UU292  34.257  44.657   8.2   20031028    0.0  192.6 219.0  16.6 0.132  39.457 
2003 UT292  27.651  50.624   7.0   20060306  331.0  256.2 211.0  17.6 0.293  39.138 
2003 US292  31.510  52.403   8.7   20060306    2.7  346.6  29.2   7.7 0.249  41.956 
2003 UQ292  34.621  44.407   7.0   20031028    0.0  296.5  96.7   3.1 0.124  39.514 
2003 UP292  28.722  49.829   6.8   20031028    0.0    6.3  27.6  13.9 0.269  39.276 
2003 UO292  31.983  46.792   7.4   20031028    0.0  345.1  63.3   5.0 0.188  39.387 
2003 UN292  40.166  49.258   7.0   20060306  328.7   72.1  23.7   0.9 0.102  44.712 
2003 UM292  37.426  54.724   7.0   20031028    0.0  188.9 223.5  18.4 0.188  46.075 
2003 UL292  41.537  48.267   7.3   20031028    0.0  288.5 120.7   3.9 0.075  44.902 
2003 UK292  38.483  47.939   7.2   20031028  180.0  165.6  62.9  13.0 0.109  43.211 
2003 UJ292  40.976  46.583   6.1   20031028    0.0  182.8 194.9  12.3 0.064  43.779 
2003 UH292  40.951  46.911   7.7   20031028    0.0  199.9 173.8   7.4 0.068  43.931 
2003 UG292  39.080  49.145   7.1   20031028    0.0  328.1  88.6   7.0 0.114  44.113 
2003 UF292  39.103  50.462   7.3   20031028    0.0  354.1  58.6  30.9 0.127  44.783 
2003 UE292  37.608  49.331   6.7   20031028    0.0  169.8 242.4  18.5 0.135  43.469 
2003 UD292  40.930  51.066   6.6   20031028    0.0  207.5 202.7   7.7 0.110  45.998 
2003 UC292  41.195  49.051   6.9   20031028    0.0  351.9  42.7   3.9 0.087  45.123 
2003 UB292  44.117  49.690   5.7   20060306  173.5  195.0  28.2  19.3 0.059  46.904 
2003 UA292  39.780  53.755   6.1   20031028  179.8    5.6 232.2  11.2 0.149  46.767 
2003 UZ291  39.081  50.820   6.5   20060306  247.8  319.2 225.9   5.3 0.131  44.951 
2003 UY291  41.237  56.796   7.3   20060306   33.6   16.1 358.3   3.5 0.159  49.017 
2003 UX291  46.500  46.500   7.0   20031028    0.0  202.0 212.5  10.6 0.0    46.500 
2003 UW291  44.614  44.614   6.3   20031028    0.0  347.4  46.2  11.7 0.0    44.614 
2003 UV291  44.259  44.259   7.1   20031028    0.0  168.6 226.3   2.1 0.0    44.259 
2003 UU291  44.161  44.161   7.1   20031028    0.0  201.1 181.1   3.4 0.0    44.161 
2003 UT291  39.896  45.353   6.4   20060306  154.7  201.4  51.1   1.6 0.064  42.625 
2003 US291  44.922  44.922   7.1   20031028    0.0  181.1 223.5  23.5 0.0    44.922 
2003 UN284  42.094  42.841   7.4   20060306   94.0  286.1  36.1   3.1 0.009  42.467 
2003 UZ117  38.361  49.748   5.2   20060306  326.1  246.9 204.7  27.5 0.129  44.054 
2003 QF113  42.550  45.051   6.6   20060306   10.0  195.2 114.1   4.5 0.029  43.800 
2003 QE112  41.002  44.939   6.5   20060306  203.1   35.6  94.3   4.2 0.046  42.970 
2003 QB112  39.734  47.215   6.9   20030918    0.1  344.7  13.6  11.4 0.086  43.474 
2003 QA112  36.908  48.388   5.8   20031008  137.2  194.8   0.7  16.0 0.135  42.648 
2003 QZ111  40.332  45.457   6.8   20060306   13.8    3.8 326.0   2.7 0.060  42.895 
2003 QY111  41.616  44.711   6.6   20060306   47.3  212.9  95.9   2.9 0.036  43.164 
2003 QX111  33.579  45.060   6.3   20060306   85.0  100.3 157.5   9.5 0.146  39.320 
2003 QW111  38.815  48.368   6.1   20060306  261.6   21.9  68.6   2.7 0.110  43.591 
2003 QB92   31.533  38.123   7.1   20060306  140.1   63.0 120.1   3.5 0.095  34.828 
2003 QA92   36.215  40.023   6.2   20060306  286.6  297.3 109.8   3.4 0.050  38.119 
2003 QX91   33.523  45.239   7.6   20030918    0.1  351.8 351.4  29.5 0.149  39.381 
2003 QW91   28.709  50.212   9.1   20030809  359.9  346.2 359.2   5.2 0.272  39.460 
2003 QV91   25.676  53.303   7.5   20030918  298.1   99.2 347.1  32.9 0.350  39.489 
2003 QU91   37.557  49.710   7.0   20030918    0.1    3.7 351.1  25.6 0.139  43.634 
2003 QT91   40.261  47.926   6.7   20060306   33.6  165.7 145.6   0.2 0.087  44.093 
2003 QS91   39.656  52.416   7.4   20060306  342.8  161.6 195.8   3.8 0.139  46.036 
2003 QR91   37.876  55.384   6.2   20060306   22.7   10.2 273.2   3.5 0.188  46.630 
2003 QQ91   35.856  41.428   7.5   20060306  263.8   48.4  58.2   5.4 0.072  38.642 
2003 QP91   37.508  49.478   6.4   20030918    0.1  319.0  30.8   6.0 0.138  43.493 
2003 QO91   39.517  49.060   6.6   20030918    0.1  197.5 141.3   7.2 0.108  44.289 
2003 QN91   37.854  47.044   7.2   20060306   16.4  301.4  18.8   4.3 0.108  42.449 
2003 QM91   41.156  49.339   5.3   20030918    0.1  343.4   8.6   2.9 0.090  45.247 
2003 QL91   42.610  43.282   6.7   20060306  322.9  207.6 164.6   1.5 0.008  42.946 
2003 QJ91   42.051  44.962   6.3   20030829  179.9   52.2  84.5   2.5 0.033  43.506 
2003 QH91   33.567  45.143   6.9   20060306  110.0  265.5 286.7   3.7 0.147  39.355 
2003 QG91   41.899  45.863   7.0   20030918    0.1  275.8  34.4   2.2 0.045  43.881 
2003 QF91   41.198  44.499   7.2   20060306   54.5  228.5  60.1   2.2 0.039  42.849 
2003 QE91   41.015  47.610   7.2   20030918    0.1  319.9  15.3   3.4 0.074  44.313 
2003 QD91   41.757  44.559   6.8   20060306   33.7  221.9  80.7   2.2 0.032  43.158 
2003 QC91   43.453  43.453   7.0   20030918    0.1  359.3 336.8   2.6 0.0    43.453 
2003 QB91   31.401  46.865   6.2   20060306  131.4   80.3 136.8   6.5 0.198  39.133 
2003 QA91   41.657  46.880   5.3   20060306  254.7  335.7 104.6   2.4 0.059  44.269 
2003 QZ90   43.577  43.577   6.7   20030809    0.0  161.1 151.0   6.4 0.0    43.577 
2003 QY90   40.403  44.972   6.3   20060306  180.5   42.7 104.1   3.8 0.054  42.687 
2003 QX90   42.663  44.831   6.8   20060306  149.6  105.7  61.2   3.2 0.025  43.747 
2003 QW90   40.222  47.019   4.4   20060306  263.3   89.5  17.7  10.4 0.078  43.621 
2003 QV90   41.697  45.639   6.9   20060306  270.0  312.3 138.1   2.4 0.045  43.668 
2003 QU90   43.029  43.740   7.2   20030918    0.1  102.5 229.1   1.8 0.008  43.384 
2003 QT90   45.806  45.806   6.3   20030918    0.1  204.9 140.9   2.4 0.0    45.806 
2003 MW12   39.733  51.947   3.8   20060306  254.1  183.5 184.0  21.5 0.133  45.840 
2003 LD9    39.005  56.176   6.9   20060306   32.4  329.6 237.4   7.0 0.180  47.591 
2003 LF7    34.464  44.467   7.9   20030610    0.0  218.5  21.5   3.2 0.127  39.466 
2003 LE7    31.227  47.445   7.6   20030521  360.0    1.0 231.3  19.4 0.206  39.336 
2003 LD7    41.146  44.655   6.9   20030610    0.0  125.8 122.8   2.3 0.041  42.900 
2003 LC7    39.867  50.413   6.2   20030610  178.4  349.8  79.9   4.8 0.117  45.140 
2003 LB7    39.487  52.447   6.2   20060306   24.7  154.0  49.6   2.3 0.141  45.967 
2003 LA7    46.563  46.563   6.2   20030610    0.1  202.6  36.1   6.1 0.0    46.563 
2003 LZ6    43.477  43.477   6.5   20030521    0.0  176.6  55.0   6.8 0.0    43.477 
2003 KP20   39.488  50.207   7.2   20030610    0.0   35.2 217.7   1.9 0.120  44.847 
2003 KO20   39.488  51.838   6.3   20060306  279.7   84.4 228.7   1.8 0.135  45.663 
2003 GH55   40.576  48.374   5.7   20060306   15.8   80.6 116.4   1.1 0.088  44.475 
2003 GF55   43.263  48.483   6.5   20060306  103.5  297.4 163.4   5.9 0.057  45.873 
2003 GM53   42.183  46.725   6.9   20030411    0.0  199.3   2.9   6.5 0.051  44.454 
2003 FM129  39.661  50.814   6.5   20030322  360.0    1.5 209.7  18.7 0.123  45.237 
2003 FF128  31.038  48.650   6.8   20060306  332.4  169.6  91.7   1.9 0.221  39.844 
2003 FE128  35.882  60.801   5.9   20060306  356.7   52.6 169.2   3.4 0.258  48.342 
2003 FD128  32.414  46.386   7.0   20030501   65.2  292.1 149.0   5.3 0.177  39.400 
2003 FC128  32.036  38.218   7.0   20060306   41.3   41.1  78.5   2.4 0.088  35.127 
2003 FB128  29.450  50.295   6.9   20060306   36.4  306.1 209.5   8.9 0.261  39.872 
2003 FM127  43.304  43.304   6.7   20030501    0.1  159.9  52.3   4.3 0.0    43.304 
2003 FL127  30.322  48.515   6.4   20060306  144.2   56.4 314.2   3.5 0.231  39.419 
2003 FK127  40.502  45.164   7.2   20060306  335.1  115.1  84.3   2.3 0.054  42.833 
2003 FJ127  34.165  54.700   7.1   20060306  304.3   89.8 162.2  22.8 0.231  44.433 
2003 FH127  41.130  48.504   6.8   20030322  360.0   45.0 121.0   0.3 0.082  44.817 
2003 EL61   35.142  51.533   0.1   20060306  199.0  239.3 121.9  28.2 0.189  43.338 
2003 BH91   42.555  45.382  11.9   20030121  360.0  131.8  80.5   2.0 0.032  43.969 
2003 BG91   39.108  47.764  10.7   20030302  320.8   83.3 176.2   2.5 0.100  43.436 
2003 BF91   42.137  43.361  11.7   20030121  360.0  102.3 110.1   1.5 0.014  42.749 
2003 AZ84   32.414  46.600   3.9   20060306  214.7   14.2 252.1  13.6 0.180  39.507 
2002 XP114  30.618  48.426   8.7   20021122  360.0    3.9  79.6  16.2 0.225  39.522 
2002 XV93   34.249  44.278   5.0   20060306  266.3  165.0  19.2  13.3 0.128  39.263 
2002 XJ91   28.895  50.322   8.3   20021122   29.3  336.2  35.8   8.4 0.270  39.609 
2002 XH91   39.941  47.900   5.5   20060306  203.4  183.6  80.5   5.0 0.091  43.921 
2002 XG91   30.647  48.361   7.6   20021122   69.5  265.6  93.8  15.0 0.224  39.504 
2002 XF91   39.580  49.650   6.9   20030101    0.1  336.9 114.8   4.4 0.113  44.615 
2002 XE91   39.446  51.734   6.0   20030101  180.6  353.7 276.9   6.3 0.135  45.590 
2002 XD91   30.962  47.981   7.6   20021122   48.4   97.8 274.9   7.0 0.216  39.471 
2002 VD138  33.477  45.276   7.8   20060306   39.4   36.4 315.2   2.8 0.150  39.377 
2002 VF131  42.030  46.020   6.7   20060306  262.7   21.4 157.2   1.8 0.045  44.025 
2002 VE131  37.400  54.097   6.5   20021102  180.0   10.0 239.8  18.7 0.182  45.749 
2002 VD131  42.192  47.622   6.6   20060306   54.5  240.2  84.4   0.9 0.060  44.907 
2002 VC131  46.323  46.323   6.4   20021102    0.0  304.1  75.1   2.4 0.0    46.323 
2002 VB131  40.991  44.859   6.1   20060306  156.9  138.6  86.7   1.5 0.045  42.925 
2002 VA131  32.012  52.210   6.7   20060306  299.8  255.6 224.5   7.1 0.240  42.111 
2002 VZ130  41.604  50.008   7.3   20021102  360.0   29.7 353.4   8.4 0.092  45.806 
2002 VY130  31.070  47.930   8.4   20021102  360.0  180.9 233.0  27.9 0.213  39.500 
2002 VX130  30.687  47.924   8.4   20060306  357.7  106.3 296.9   1.3 0.219  39.306 
2002 VW130  42.111  49.820   6.9   20021102  360.0   17.5   4.4   1.8 0.084  45.966 
2002 VV130  35.123  49.164   7.5   20060306  326.7  260.6 171.5   2.4 0.167  42.144 
2002 VU130  30.794  47.336   5.6   20060306  257.1  281.2 267.9   1.4 0.212  39.065 
2002 VT130  40.978  43.628   5.7   20060306  108.0  338.1 334.7   1.2 0.031  42.303 
2002 VS130  39.587  50.169   6.3   20060306   46.0   88.1 275.5   3.0 0.118  44.878 
2002 VF130  40.473  50.825   7.1   20060306   49.6  111.6 257.5  19.6 0.113  45.649 
2002 VE130  41.284  47.550   6.3   20060306  201.6  230.4 357.0   3.2 0.071  44.417 
2002 VD130  32.292  62.882   7.1   20060306  348.3   54.7  37.9   3.9 0.321  47.587 
2002 VD95   39.550  47.096   8.6   20021102  360.0  354.7  63.3  20.5 0.087  43.323 
2002 VC95   46.858  46.858   8.0   20021102    0.0  241.3 176.8   2.5 0.0    46.858 
2002 VB95   35.234  43.521   8.9   20021102  360.0  350.7  67.1  12.2 0.105  39.377 
2002 VA95   40.605  48.984   8.3   20021102  360.0  245.7 172.4   2.0 0.094  44.795 
2002 VZ94   41.957  49.528   7.0   20021102  179.7  143.9  92.6   3.1 0.083  45.743 
2002 TM301  27.445  51.331   9.7   20020923   65.8  248.8  40.3   6.5 0.303  39.388 
2002 TL301  41.332  45.262  11.1   20020923  360.0  271.8 118.5   1.6 0.045  43.297 
2002 TJ301  42.215  45.127  10.9   20020923  360.0  280.3 110.0   1.6 0.033  43.671 
2002 TH301  32.234  46.291  10.7   20020923   76.7  212.3  80.6   1.8 0.179  39.263 
2002 TG301  45.562  45.562   9.7   20020923  359.9  316.9  73.4   2.1 0.0    45.562 
2002 TF301  44.719  44.719  10.9   20020923  359.9  332.3  57.9   3.3 0.0    44.719 
2002 TE301  45.237  45.237  10.9   20020923  359.9  189.3 201.0   8.4 0.0    45.237 
2002 TD301  43.372  43.372  10.6   20020923  359.9  285.8 104.3   1.4 0.0    43.372 
2002 TC301  45.778  45.778   9.5   20020923  359.9  264.5 125.7   1.1 0.0    45.778 
2002 TB301  43.208  43.208   9.1   20020923  359.9  302.0  88.4   1.7 0.0    43.208 
2002 TA301  44.174  44.174  10.2   20020923  359.9  324.4  65.9   2.5 0.0    44.174 
2002 TZ300  43.685  43.685   8.7   20020923  359.9  334.7  55.5   3.6 0.0    43.685 
